FarmID,State,Crop,Season,SoilType,FarmingMethod,IrrigationType,FertilizerUsed,PesticideUsed,ImprovedSeed,FarmSize(Hectares),Rainfall(mm),Temperature(°C),Humidity(%),SoilPH,Fertilizer(kg/ha),Pesticide(L/ha),FarmExperience(Years),NumWorkers,DistanceToMarket(km),CreditAccess,ExtensionServices,PreviousYield(tons/ha),PlantingDensity(plants/ha),ActualYield(tons/ha),YieldCategory
FRM016899,Kano,Soybean,Rainy Season,Sandy,Rain-Fed,Flood,Yes,Yes,Yes,1.7,999.2,23.7,80.3,5.72,88.7,7.21,9,4,10.7,0,1,2.53,59951.0,3.42,Medium
FRM016900,Plateau,Yam,Dry Season,Silt,Irrigation,Flood,Yes,Yes,Yes,2.01,963.0,28.0,47.5,6.57,93.2,3.8,22,3,1.0,0,0,2.91,21952.0,3.61,High
FRM016901,Katsina,Sorghum,Dry Season,Loamy,Rain-Fed,Flood,Yes,No,Yes,1.21,871.8,24.7,55.7,6.31,54.0,5.34,18,4,7.3,1,1,3.84,47167.0,4.61,High
FRM016902,Kano,Groundnut,Rainy Season,Loamy,Rain-Fed,Flood,Yes,No,Yes,4.85,753.6,29.5,29.6,6.6,174.8,0.79,11,6,18.8,1,1,3.93,59678.0,3.34,Medium
FRM016903,Kano,Groundnut,Rainy Season,Loamy,Rain-Fed,Sprinkler,Yes,No,No,0.16,395.4,27.0,84.9,6.01,94.7,3.01,7,5,33.7,0,1,1.52,55635.0,1.55,Low
FRM016904,Bauchi,Sorghum,Rainy Season,Clay,Irrigation,Flood,Yes,No,No,5.66,1003.7,26.6,48.7,6.37,97.4,0.0,16,1,22.6,0,0,4.67,38668.0,3.76,Medium
FRM016905,Jigawa,Wheat,Rainy Season,Loamy,Rain-Fed,None,Yes,Yes,No,4.55,1351.1,25.9,79.6,4.33,105.3,1.03,23,3,24.1,1,0,6.1,57094.0,5.28,High
FRM016906,Adamawa,Soybean,Rainy Season,Sandy,Irrigation,Flood,No,Yes,No,1.28,706.5,38.8,69.2,6.71,80.5,1.16,11,3,1.0,1,1,3.96,67273.0,2.58,Medium
FRM016907,Niger,Cassava,Dry Season,Loamy,Rain-Fed,Flood,Yes,No,Yes,1.03,856.85,26.7,65.9,4.37,53.9,2.98,17,4,45.9,1,1,3.7,39711.0,3.21,Medium
FRM016908,Adamawa,Soybean,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,No,0.56,955.7,20.5,73.9,5.83,103.0,1.09,16,3,1.0,1,0,4.17,68341.0,4.93,High
FRM016909,Niger,Wheat,Rainy Season,Loamy,Irrigation,Drip,Yes,No,No,1.7,551.7,30.9,60.5,6.6,64.2,4.13,10,4,17.4,0,1,1.33,29513.0,3.46,Medium
FRM016910,Kano,Cowpea,Dry Season,Loamy,Rain-Fed,Flood,Yes,Yes,No,0.54,1244.8,26.7,21.0,5.96,109.1,0.69,11,5,22.9,0,0,2.73,30230.0,3.22,Medium
FRM016911,Jigawa,Soybean,Rainy Season,Clay,Irrigation,Sprinkler,Yes,Yes,No,3.24,1129.2,34.3,49.4,5.35,93.9,4.11,10,4,18.1,1,0,2.99,45425.0,3.36,Medium
FRM016912,Jigawa,Sorghum,Rainy Season,Clay,Irrigation,Flood,Yes,No,Yes,3.93,1339.3,22.1,58.9,6.77,105.6,2.56,17,1,4.8,0,1,4.18,65852.0,4.95,High
FRM016913,Katsina,Yam,Dry Season,Clay,Mixed,Sprinkler,No,No,No,0.65,433.4,32.4,60.6,7.59,59.2,7.23,13,5,6.5,1,1,6.1,46088.0,1.54,Low
FRM016914,Kebbi,Soybean,Dry Season,Clay,Rain-Fed,Flood,No,No,Yes,1.91,703.3,27.2,70.7,6.1,31.5,5.08,18,3,22.3,0,1,1.33,54062.0,2.21,Low
FRM016915,Taraba,Rice,Rainy Season,Clay,Rain-Fed,Drip,Yes,No,Yes,0.3,632.9,29.0,49.7,5.43,81.1,3.1,0,2,31.9,0,0,2.85,66657.0,2.5,Low
FRM016916,Katsina,Yam,Dry Season,Sandy,Irrigation,Flood,No,Yes,Yes,4.87,1052.3,29.4,52.8,7.52,117.0,4.96,7,5,22.1,0,1,3.44,38549.0,3.08,Medium
FRM016917,Katsina,Cassava,Rainy Season,Clay,Mixed,Flood,Yes,No,Yes,0.27,389.1,30.0,72.4,4.87,97.1,3.45,23,1,14.7,1,1,3.1,38586.0,1.41,Low
FRM016918,Katsina,Sorghum,Rainy Season,Loamy,Irrigation,Sprinkler,No,No,Yes,1.8,580.8,29.1,65.3,6.66,84.6,7.59,26,1,11.5,1,0,2.75,72803.0,4.33,Medium
FRM016919,Gombe,Cowpea,Rainy Season,Silt,Irrigation,Flood,Yes,Yes,Yes,3.46,785.1,31.6,85.1,6.36,122.6,5.54,17,4,1.7,0,0,1.08,55561.0,6.05,High
FRM016920,Kebbi,Millet,Rainy Season,Sandy,Mixed,Flood,Yes,Yes,Yes,1.35,692.3,23.8,37.7,5.78,96.4,3.04,10,3,25.5,1,1,1.44,54132.0,2.68,Medium
FRM016921,Sokoto,Yam,Rainy Season,Loamy,Rain-Fed,Flood,No,No,Yes,0.28,1020.6,31.5,60.4,7.18,71.8,4.65,15,4,23.0,1,1,2.61,60684.0,2.79,Medium
FRM016922,Sokoto,Wheat,Rainy Season,Clay,Irrigation,Flood,Yes,No,Yes,0.76,843.8,30.2,69.5,5.83,82.0,3.47,0,6,23.5,0,0,3.73,63141.0,2.58,Medium
FRM016923,Katsina,Yam,Dry Season,Loamy,Mixed,None,No,Yes,Yes,0.85,971.7,29.0,73.3,5.47,159.6,7.75,21,1,25.7,1,1,2.77,89063.0,3.8,Medium
FRM016924,Taraba,Millet,Rainy Season,Clay,Rain-Fed,Flood,No,No,Yes,2.6,1284.9,24.8,70.9,7.05,112.6,3.47,10,5,22.0,1,1,1.9,63903.0,2.97,Medium
FRM016925,Adamawa,Soybean,Rainy Season,Loamy,Rain-Fed,Drip,Yes,Yes,No,2.22,831.8,26.7,45.3,6.75,69.2,2.77,5,4,24.3,1,0,3.85,64594.0,3.12,Medium
FRM016926,Plateau,Rice,Rainy Season,Loamy,Mixed,Sprinkler,No,No,No,0.96,932.2,31.8,66.1,6.08,99.1,2.45,1,1,18.5,0,0,1.36,61034.0,1.56,Low
FRM016927,Kaduna,Wheat,Dry Season,Sandy,Mixed,Flood,Yes,No,No,1.3,1292.0,33.2,85.7,6.43,106.3,2.15,8,1,1.0,1,1,3.01,49675.0,3.69,Medium
FRM016928,Sokoto,Millet,Rainy Season,Silt,Rain-Fed,Flood,Yes,Yes,Yes,1.49,1063.3,29.7,56.1,6.05,43.7,3.58,5,5,18.6,1,1,2.22,29668.0,3.49,Medium
FRM016929,Benue,Millet,Rainy Season,Loamy,Rain-Fed,Drip,Yes,No,Yes,1.98,733.6,27.5,67.4,5.81,81.3,4.51,15,4,17.9,1,0,4.8,68113.0,2.92,Medium
FRM016930,Niger,Rice,Dry Season,Clay,Mixed,Drip,No,Yes,Yes,1.02,831.5,26.7,51.5,6.14,137.0,6.7,2,4,11.3,1,1,3.72,58207.0,3.14,Medium
FRM016931,Jigawa,Cassava,Dry Season,Clay,Irrigation,None,No,Yes,No,4.71,852.7,21.5,40.8,6.48,76.1,3.82,24,6,1.0,1,1,2.1,72039.0,3.29,Medium
FRM016932,Kebbi,Yam,Rainy Season,Clay,Rain-Fed,Flood,No,Yes,No,1.75,713.6,30.9,75.6,6.23,85.7,6.06,4,4,10.0,0,0,2.61,54617.0,1.5,Low
FRM016933,Bauchi,Soybean,Rainy Season,Sandy,Irrigation,Sprinkler,Yes,Yes,Yes,2.53,1536.45,32.0,63.9,6.35,53.4,0.0,12,5,28.7,1,0,1.39,37090.0,4.67,High
FRM016934,Kebbi,Yam,Rainy Season,Clay,Rain-Fed,Flood,Yes,Yes,Yes,7.27,590.8,27.0,57.6,5.86,108.4,2.66,8,3,46.9,1,0,1.18,46104.0,2.46,Medium
FRM016935,Kaduna,Sorghum,Dry Season,Loamy,Irrigation,Drip,Yes,Yes,No,7.76,1375.5,34.2,64.5,6.37,121.2,2.18,6,5,1.0,1,0,0.7,73904.0,5.43,High
FRM016936,Sokoto,Wheat,Rainy Season,Clay,Rain-Fed,Sprinkler,Yes,Yes,Yes,2.73,1120.5,26.5,62.5,5.66,85.5,5.46,24,3,15.0,1,1,3.93,67002.0,6.05,High
FRM016937,Taraba,Cowpea,Dry Season,Clay,Mixed,Drip,Yes,Yes,Yes,0.74,804.0,25.0,65.5,5.73,87.1,2.56,12,4,41.0,1,1,1.71,51059.0,2.0,Medium
FRM016938,Taraba,Sorghum,Rainy Season,Loamy,Mixed,Drip,Yes,Yes,No,2.46,813.3,23.9,68.8,7.17,17.0,2.72,16,3,7.6,1,1,2.64,43790.0,3.96,Medium
FRM016939,Niger,Millet,Rainy Season,Clay,Irrigation,Flood,Yes,Yes,Yes,7.76,1027.3,24.0,63.8,6.35,14.3,1.54,10,7,11.4,1,0,2.4,52595.0,5.23,High
FRM016940,Katsina,Cowpea,Rainy Season,Sandy,Mixed,Flood,No,Yes,Yes,2.81,1179.7,30.6,94.9,5.44,91.2,6.78,14,4,29.7,1,0,5.39,56229.0,4.25,Medium
FRM016941,Plateau,Groundnut,Dry Season,Loamy,Rain-Fed,Drip,Yes,Yes,No,0.21,213.7,29.3,65.6,5.2,110.7,5.43,19,2,11.8,1,1,1.9,68829.0,3.27,Medium
FRM016942,Bauchi,Yam,Rainy Season,Silt,Irrigation,Sprinkler,Yes,No,No,0.11,938.7,28.7,41.7,5.17,57.8,2.03,12,5,27.5,0,1,1.51,77884.0,4.24,Medium
FRM016943,Sokoto,Millet,Dry Season,Loamy,Rain-Fed,Flood,No,Yes,Yes,1.06,952.0,34.6,69.4,6.68,76.3,4.24,16,1,46.0,0,0,4.21,53103.0,3.6,Medium
FRM016944,Taraba,Rice,Rainy Season,Clay,Mixed,Flood,Yes,Yes,No,3.7,443.2,24.0,49.0,6.69,128.5,6.25,11,4,14.9,1,0,3.34,85948.0,3.65,Medium
FRM016945,Bauchi,Soybean,Rainy Season,Clay,Rain-Fed,Sprinkler,Yes,Yes,No,2.77,976.6,22.0,55.2,7.06,89.0,4.22,17,7,21.7,0,0,3.22,71656.0,2.44,Medium
FRM016946,Kaduna,Groundnut,Rainy Season,Loamy,Rain-Fed,Flood,Yes,Yes,Yes,1.08,710.0,30.4,90.8,7.61,53.5,1.79,15,2,29.5,1,1,0.63,55457.0,3.54,Medium
FRM016947,Niger,Maize,Rainy Season,Sandy,Rain-Fed,Sprinkler,No,No,Yes,1.72,841.3,28.5,69.0,7.74,123.4,3.95,7,4,5.9,0,0,4.99,50727.0,2.0,Low
FRM016948,Kano,Wheat,Dry Season,Loamy,Irrigation,Flood,Yes,Yes,No,3.76,203.0,27.1,49.5,6.51,81.6,3.44,24,4,1.0,1,1,2.95,36259.0,5.06,High
FRM016949,Niger,Groundnut,Rainy Season,Loamy,Rain-Fed,Sprinkler,Yes,No,No,1.88,1109.9,32.3,57.0,6.21,46.6,0.0,19,4,1.0,0,0,2.61,31171.0,2.77,Low
FRM016950,Bauchi,Sorghum,Dry Season,Clay,Rain-Fed,Flood,Yes,Yes,Yes,0.17,712.6,25.7,80.9,6.04,81.7,3.06,8,4,3.5,0,1,1.94,59434.0,3.13,Medium
FRM016951,Gombe,Soybean,Rainy Season,Silt,Rain-Fed,Sprinkler,Yes,No,No,7.65,1246.4,28.29,71.9,7.25,49.9,0.0,4,6,11.6,1,1,3.77,86706.0,4.22,Medium
FRM016952,Taraba,Millet,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,No,2.4,625.6,30.1,52.7,7.06,84.4,0.0,13,2,16.2,1,1,3.21,98243.0,5.03,High
FRM016953,Kano,Soybean,Dry Season,Silt,Mixed,Drip,Yes,No,No,3.08,946.8,27.5,67.9,6.34,45.9,1.53,0,1,1.4,1,0,3.05,54327.0,2.83,Medium
FRM016954,Jigawa,Millet,Dry Season,Clay,Irrigation,Drip,No,Yes,Yes,1.03,957.7,24.2,86.5,6.6,127.4,4.42,12,4,2.3,0,1,3.66,43317.0,3.92,Medium
FRM016955,Benue,Rice,Rainy Season,Loamy,Mixed,Flood,Yes,Yes,No,1.43,569.7,24.8,88.4,5.67,103.2,6.77,6,2,2.7,1,0,1.33,65103.0,6.05,Medium
FRM016956,Zamfara,Soybean,Rainy Season,Clay,Rain-Fed,Flood,Yes,Yes,Yes,0.1,964.7,22.7,80.8,7.92,39.5,6.3,4,4,30.4,1,1,3.87,58348.0,3.03,Medium
FRM016957,Niger,Cassava,Dry Season,Loamy,Rain-Fed,Drip,Yes,No,No,0.75,800.7,21.9,86.2,5.6,98.7,0.44,12,2,32.8,0,0,3.66,21040.0,4.3,Medium
FRM016958,Kaduna,Sorghum,Dry Season,Loamy,Irrigation,Sprinkler,Yes,Yes,Yes,1.58,1068.0,25.9,88.0,7.29,81.8,0.64,12,4,15.8,1,1,4.21,28722.0,5.29,High
FRM016959,Kaduna,Maize,Dry Season,Loamy,Rain-Fed,Flood,Yes,Yes,No,0.74,770.2,27.5,65.8,5.73,74.3,3.56,13,5,4.2,1,0,2.85,83570.0,4.11,Medium
FRM016960,Gombe,Rice,Dry Season,Loamy,Irrigation,Flood,Yes,Yes,Yes,0.46,1238.5,29.0,37.2,6.67,50.2,1.07,12,2,38.9,1,1,3.99,51800.0,6.05,High
FRM016961,Plateau,Cowpea,Rainy Season,Loamy,Rain-Fed,Drip,Yes,No,Yes,1.82,675.5,27.7,55.8,6.99,100.6,2.18,2,6,29.2,0,1,5.7,52459.0,3.59,Medium
FRM016962,Katsina,Maize,Rainy Season,Loamy,Irrigation,Flood,No,Yes,No,0.1,1063.0,30.5,65.8,5.98,148.0,3.04,5,1,28.1,1,1,2.4,74197.0,3.26,Medium
FRM016963,Niger,Rice,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,Yes,Yes,4.76,412.1,30.2,51.0,4.37,103.4,4.93,23,1,36.5,0,1,1.73,47694.0,1.04,Low
FRM016964,Taraba,Soybean,Dry Season,Clay,Rain-Fed,Sprinkler,No,Yes,Yes,0.38,411.0,33.6,73.8,5.16,46.9,3.43,9,5,1.0,0,1,2.81,60435.0,1.46,Low
FRM016965,Zamfara,Cowpea,Rainy Season,Loamy,Irrigation,Sprinkler,Yes,No,Yes,3.86,279.1,28.0,66.7,7.53,76.0,4.41,1,3,22.6,1,1,1.92,31240.0,2.4,Medium
FRM016966,Jigawa,Maize,Rainy Season,Silt,Mixed,Drip,Yes,No,Yes,1.14,772.2,26.9,70.2,5.9,116.9,3.62,11,1,22.69,1,1,4.99,44187.0,3.4,Medium
FRM016967,Gombe,Cowpea,Dry Season,Sandy,Rain-Fed,Drip,No,No,Yes,0.72,836.2,22.7,71.1,7.15,66.9,6.2,3,3,9.2,0,1,3.66,73835.0,1.69,Low
FRM016968,Sokoto,Groundnut,Dry Season,Clay,Irrigation,Flood,Yes,Yes,No,5.37,1144.7,29.9,85.5,6.66,67.8,3.23,5,2,1.0,0,0,2.8,22437.0,3.42,Medium
FRM016969,Taraba,Rice,Rainy Season,Sandy,Rain-Fed,Flood,Yes,Yes,Yes,1.0,524.6,32.9,54.5,6.42,5.3,3.48,9,2,11.0,1,0,2.42,59396.0,3.65,Medium
FRM016970,Kaduna,Millet,Dry Season,Clay,Mixed,Flood,Yes,Yes,No,5.61,332.9,25.4,66.4,6.18,35.6,1.6,17,6,2.5,0,1,4.21,76721.0,2.95,Medium
FRM016971,Benue,Cowpea,Rainy Season,Loamy,Mixed,Flood,No,No,No,7.76,585.3,26.7,71.4,5.34,84.5,3.38,21,3,30.5,1,1,1.93,45549.0,2.21,Low
FRM016972,Taraba,Maize,Dry Season,Loamy,Mixed,Drip,Yes,Yes,Yes,3.04,867.8,25.6,67.6,6.33,28.1,4.58,14,7,18.8,1,0,1.83,38662.0,3.56,Medium
FRM016973,Kebbi,Yam,Rainy Season,Loamy,Irrigation,Flood,No,Yes,No,0.92,522.2,30.2,64.4,5.62,105.0,5.53,13,8,18.9,1,1,2.92,55980.0,4.05,Medium
FRM016974,Adamawa,Cassava,Rainy Season,Loamy,Rain-Fed,Flood,No,No,Yes,3.9,426.7,31.2,36.3,5.95,75.3,1.32,15,4,23.8,0,1,3.04,48735.0,1.57,Low
FRM016975,Kaduna,Yam,Dry Season,Loamy,Rain-Fed,Drip,Yes,Yes,Yes,1.24,723.6,35.5,53.9,6.88,91.6,5.26,8,7,22.1,0,1,1.64,51056.0,3.62,Medium
FRM016976,Niger,Groundnut,Dry Season,Loamy,Mixed,Drip,Yes,No,Yes,4.74,850.7,28.5,47.0,6.3,83.5,1.79,18,5,8.3,0,0,4.11,65596.0,2.47,Medium
FRM016977,Jigawa,Maize,Rainy Season,Sandy,Rain-Fed,Flood,Yes,No,Yes,7.76,1075.5,27.0,90.9,6.81,152.6,0.0,11,4,12.3,1,1,4.92,48524.0,5.73,High
FRM016978,Benue,Sorghum,Rainy Season,Sandy,Rain-Fed,Drip,Yes,Yes,No,0.28,630.2,28.0,79.4,6.84,112.9,5.17,13,3,21.7,1,1,2.58,64311.0,2.95,Medium
FRM016979,Kebbi,Wheat,Dry Season,Clay,Rain-Fed,Flood,No,Yes,Yes,0.13,940.2,21.4,44.4,6.71,134.0,3.47,11,1,8.5,1,0,0.98,59860.0,3.63,Medium
FRM016980,Yobe,Groundnut,Dry Season,Sandy,Rain-Fed,Flood,Yes,Yes,No,7.76,550.3,30.6,48.2,5.7,36.5,6.14,12,3,23.2,1,1,2.97,64388.0,3.1,Medium
FRM016981,Kano,Millet,Rainy Season,Clay,Irrigation,Flood,No,Yes,No,2.21,506.7,33.0,62.9,8.19,90.1,7.26,0,1,35.9,1,1,5.68,65583.0,1.5,Low
FRM016982,Zamfara,Soybean,Dry Season,Loamy,Rain-Fed,Sprinkler,No,No,No,2.89,797.8,29.0,63.3,5.48,22.0,0.55,0,9,18.8,1,0,2.34,51390.0,1.28,Low
FRM016983,Kaduna,Wheat,Rainy Season,Sandy,Irrigation,Sprinkler,Yes,Yes,Yes,2.45,890.4,28.8,56.6,6.61,55.5,3.65,8,3,20.4,1,0,3.0,68757.0,3.7,High
FRM016984,Niger,Cowpea,Dry Season,Sandy,Mixed,Sprinkler,No,Yes,No,1.75,428.1,25.6,81.7,6.76,121.7,4.58,3,3,9.2,1,1,2.0,67790.0,2.5,Low
FRM016985,Kebbi,Rice,Rainy Season,Loamy,Rain-Fed,Drip,Yes,No,No,1.93,707.3,25.7,54.5,7.17,61.1,4.17,21,3,1.0,1,1,3.43,49289.0,3.28,Medium
FRM016986,Jigawa,Maize,Rainy Season,Clay,Rain-Fed,Flood,Yes,No,Yes,1.71,685.9,25.5,52.3,6.79,85.0,3.24,6,3,2.3,0,1,3.14,62971.0,2.23,Low
FRM016987,Jigawa,Maize,Rainy Season,Clay,Mixed,Drip,No,Yes,Yes,0.51,676.7,27.0,82.2,5.71,55.7,3.95,10,5,20.9,1,1,3.37,34855.0,3.5,Medium
FRM016988,Kebbi,Sorghum,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,Yes,7.76,672.2,27.0,65.1,6.4,46.5,0.0,13,3,27.6,1,1,3.04,61260.0,6.05,High
FRM016989,Katsina,Soybean,Dry Season,Sandy,Rain-Fed,Flood,Yes,No,Yes,4.75,642.7,26.3,79.2,6.0,41.1,4.03,17,6,5.6,0,0,2.34,26410.0,1.46,Low
FRM016990,Kebbi,Rice,Dry Season,Loamy,Irrigation,Flood,Yes,Yes,No,1.23,1049.5,28.3,53.7,5.56,37.5,3.55,12,2,27.1,0,1,1.68,59839.0,4.26,Medium
FRM016991,Yobe,Millet,Dry Season,Sandy,Irrigation,Drip,Yes,Yes,No,7.76,696.9,31.4,96.5,5.84,81.4,5.07,20,1,34.1,0,1,0.64,76000.0,3.2,Medium
FRM016992,Zamfara,Groundnut,Rainy Season,Silt,Irrigation,None,Yes,Yes,Yes,1.25,596.3,29.8,65.1,6.26,54.9,2.92,23,5,23.5,1,1,1.24,71223.0,4.94,High
FRM016993,Benue,Cassava,Rainy Season,Loamy,Rain-Fed,Flood,Yes,No,Yes,3.18,945.6,31.0,74.3,7.4,57.1,3.67,12,4,39.1,1,1,3.9,55670.0,2.81,Medium
FRM016994,Yobe,Cassava,Rainy Season,Sandy,Rain-Fed,Flood,No,Yes,Yes,1.13,1176.6,28.5,41.1,6.74,70.8,2.82,10,5,27.6,1,1,2.98,42856.0,2.62,Medium
FRM016995,Gombe,Yam,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,No,Yes,7.76,974.9,30.8,63.2,4.67,76.5,5.43,1,3,16.2,1,1,1.18,58239.0,2.55,Medium
FRM016996,Benue,Cassava,Rainy Season,Silt,Rain-Fed,Sprinkler,Yes,Yes,Yes,4.44,808.9,26.4,77.1,6.83,85.7,4.47,7,6,43.1,1,0,2.87,52879.0,3.53,Medium
FRM016997,Kebbi,Cassava,Rainy Season,Clay,Mixed,Sprinkler,Yes,No,Yes,2.59,1117.9,29.8,56.7,5.36,49.5,3.2,21,5,14.0,1,0,2.26,49471.0,3.59,Medium
FRM016998,Niger,Cowpea,Dry Season,Loamy,Irrigation,Drip,No,Yes,Yes,7.41,732.2,26.3,56.9,5.59,88.6,2.37,4,8,52.7,1,1,3.64,70503.0,6.05,High
FRM016999,Kaduna,Yam,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,No,1.57,1087.1,27.5,68.8,5.78,107.9,3.57,7,3,48.8,1,0,3.11,82639.0,5.1,High
FRM017000,Niger,Soybean,Dry Season,Loamy,Rain-Fed,Flood,No,Yes,Yes,4.03,1164.8,27.0,73.2,5.83,85.0,3.68,15,3,29.2,0,0,3.81,66357.0,3.92,Medium
FRM017001,Bauchi,Rice,Rainy Season,Sandy,Irrigation,Sprinkler,Yes,No,No,1.85,954.8,28.2,72.0,5.69,79.3,8.895,9,5,29.1,1,1,5.52,67301.0,3.08,Medium
FRM017002,Gombe,Maize,Dry Season,Sandy,Rain-Fed,Drip,No,Yes,Yes,6.98,912.9,28.2,50.8,7.2,115.8,2.84,20,6,24.3,1,1,2.84,69850.0,2.95,Medium
FRM017003,Yobe,Maize,Dry Season,Loamy,Rain-Fed,Drip,No,Yes,No,0.88,755.6,28.3,61.9,5.69,120.7,3.54,12,3,14.0,0,0,3.25,24905.0,2.26,Low
FRM017004,Adamawa,Millet,Dry Season,Sandy,Rain-Fed,Sprinkler,Yes,No,Yes,1.36,856.6,29.1,85.1,6.25,24.2,1.47,9,1,23.9,1,0,5.27,37370.0,2.07,Medium
FRM017005,Plateau,Rice,Rainy Season,Loamy,Rain-Fed,Drip,Yes,No,No,1.1,840.6,31.1,49.4,6.04,64.7,4.34,0,1,10.1,1,1,0.97,40894.0,3.08,Medium
FRM017006,Yobe,Yam,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,No,1.4,466.8,23.9,58.0,5.62,84.0,1.6,16,4,18.3,0,1,1.49,51098.0,3.2,Medium
FRM017007,Kaduna,Wheat,Dry Season,Clay,Rain-Fed,Sprinkler,No,Yes,Yes,2.37,1433.8,25.1,59.6,5.77,64.0,0.04,7,2,32.5,0,0,4.81,53140.0,2.32,Medium
FRM017008,Kano,Soybean,Dry Season,Loamy,Irrigation,Flood,Yes,Yes,Yes,0.79,822.5,21.6,78.1,8.1,79.0,5.27,7,4,12.7,1,0,2.69,42922.0,5.94,High
FRM017009,Adamawa,Soybean,Dry Season,Clay,Rain-Fed,Sprinkler,No,Yes,Yes,0.82,478.6,27.0,69.0,6.25,110.3,6.07,5,6,29.8,0,1,1.83,90512.0,2.25,Low
FRM017010,Bauchi,Groundnut,Rainy Season,Silt,Rain-Fed,Sprinkler,No,No,No,0.55,861.0,32.5,65.4,5.47,58.7,1.7,14,5,1.0,1,1,2.09,49765.0,2.62,Low
FRM017011,Zamfara,Millet,Rainy Season,Loamy,Rain-Fed,Sprinkler,No,Yes,Yes,0.84,200.0,33.4,59.3,4.64,47.2,2.57,14,2,49.5,0,1,3.11,47004.0,2.3,Low
FRM017012,Adamawa,Rice,Rainy Season,Loamy,Rain-Fed,Flood,No,Yes,No,0.18,451.1,30.2,49.2,5.96,72.0,2.83,11,5,25.4,1,0,1.39,62865.0,2.48,Low
FRM017013,Niger,Maize,Dry Season,Loamy,Irrigation,Sprinkler,Yes,No,No,2.75,1298.0,30.1,65.8,6.29,8.0,2.15,28,4,40.7,0,1,3.19,50968.0,5.04,High
FRM017014,Katsina,Cowpea,Rainy Season,Clay,Rain-Fed,Sprinkler,Yes,No,Yes,0.84,788.6,24.9,68.5,5.8,64.9,6.16,8,5,8.8,0,0,1.99,68541.0,1.74,Low
FRM017015,Benue,Soybean,Dry Season,Clay,Mixed,Flood,No,No,Yes,3.38,1238.3,29.7,43.5,5.68,54.5,3.34,9,2,4.8,0,1,4.01,44968.0,3.85,Medium
FRM017016,Kebbi,Sorghum,Dry Season,Sandy,Rain-Fed,Flood,Yes,Yes,Yes,2.67,705.5,26.7,69.4,5.69,98.5,0.88,11,4,1.0,0,1,3.79,63451.0,4.33,Medium
FRM017017,Kaduna,Yam,Dry Season,Sandy,Mixed,Flood,Yes,Yes,Yes,0.53,858.0,31.5,69.3,6.47,110.4,7.38,16,1,18.4,1,1,4.02,55532.0,5.24,High
FRM017018,Gombe,Cassava,Rainy Season,Loamy,Rain-Fed,Flood,Yes,Yes,Yes,6.55,597.0,25.3,80.0,5.83,100.2,3.15,21,1,16.3,0,1,3.26,42264.0,5.84,High
FRM017019,Kebbi,Cassava,Rainy Season,Loamy,Irrigation,Drip,Yes,No,No,1.03,1301.5,34.0,44.9,6.17,71.6,0.0,15,7,20.7,1,1,0.53,52696.0,4.83,High
FRM017020,Yobe,Rice,Dry Season,Loamy,Rain-Fed,Flood,No,Yes,No,0.1,865.1,29.5,53.9,5.77,32.1,4.57,5,4,38.3,1,1,3.07,57559.0,3.03,Medium
FRM017021,Yobe,Wheat,Rainy Season,Loamy,Irrigation,Flood,Yes,Yes,No,3.79,991.2,21.7,79.1,6.0,83.4,4.09,16,4,24.2,1,0,3.96,63279.0,6.05,High
FRM017022,Kano,Millet,Rainy Season,Silt,Rain-Fed,Flood,Yes,No,No,1.53,852.7,28.3,78.3,6.71,116.8,3.91,13,6,25.1,1,1,4.64,56064.0,3.98,Medium
FRM017023,Plateau,Soybean,Dry Season,Loamy,Rain-Fed,Sprinkler,No,Yes,Yes,0.27,900.2,28.5,55.0,5.28,122.1,2.62,7,1,9.7,0,0,3.95,44081.0,3.19,Medium
FRM017024,Bauchi,Maize,Dry Season,Loamy,Irrigation,Sprinkler,Yes,Yes,Yes,1.6,471.5,27.3,68.7,4.73,78.6,4.43,5,1,1.0,1,1,2.43,50879.0,3.63,Medium
FRM017025,Kebbi,Rice,Rainy Season,Silt,Irrigation,Flood,Yes,No,No,5.39,1210.6,29.8,65.7,6.52,152.5,4.57,0,3,4.8,1,1,2.36,59777.0,5.92,High
FRM017026,Niger,Wheat,Rainy Season,Clay,Rain-Fed,Flood,No,Yes,No,0.51,928.1,18.2,88.1,7.17,109.2,3.54,9,6,47.4,0,1,4.21,43681.0,2.23,Low
FRM017027,Bauchi,Cowpea,Dry Season,Loamy,Mixed,Sprinkler,Yes,Yes,Yes,2.17,968.4,29.4,67.8,5.98,89.7,2.16,12,6,21.0,0,0,1.28,40514.0,2.66,Medium
FRM017028,Kaduna,Soybean,Rainy Season,Loamy,Rain-Fed,Flood,Yes,Yes,Yes,2.83,907.7,26.1,65.2,6.03,79.7,6.16,25,5,27.5,1,1,2.66,71147.0,4.99,High
FRM017029,Katsina,Rice,Rainy Season,Clay,Mixed,Drip,No,No,No,0.1,1366.0,30.7,30.8,5.67,92.9,3.36,18,1,18.9,1,0,2.45,58509.0,1.54,Low
